customer_id,age,monthly_income,emi,credit_card_due,emi_to_income_ratio,credit_utilization,missed_payments,salary_delay,job_loss,avg_balance,balance_drop_ratio,atm_withdrawals,spending_change,bill_delay_count,account_tenure
CUST005636,57,68940,16207,6797,0.24,0.32,2,0,0,106464,0.02,5,-0.1,0,120
CUST005637,45,100448,36440,11303,0.36,0.27,0,0,0,221193,0.1,4,0.17,0,76
CUST005638,49,155194,62868,50796,0.41,0.73,3,0,0,195919,0.42,9,-0.38,4,71
CUST005639,32,170084,42680,26873,0.25,0.23,0,0,0,296124,0.14,3,0.03,0,8
CUST005640,29,91485,32672,16717,0.36,0.55,2,0,0,107417,0.27,7,0.05,1,3
CUST005641,31,48908,8962,9304,0.18,0.42,0,0,0,125159,0.21,4,0.11,0,86
CUST005642,52,80639,11817,14640,0.15,0.39,0,0,0,236332,0.13,6,0.06,1,13
CUST005643,26,105604,41464,26633,0.39,0.73,1,1,0,114723,0.31,7,0.02,2,20
CUST005644,33,108871,17122,9327,0.16,0.44,1,0,0,219009,0.16,5,-0.03,0,74
CUST005645,48,130783,47690,38036,0.36,0.84,3,1,0,57703,0.42,9,-0.07,2,116
CUST005646,57,163988,37716,41545,0.23,0.35,1,0,0,581444,0.14,6,-0.04,0,83
CUST005647,57,169404,13552,8691,0.08,0.33,0,0,0,486171,0.1,1,0.11,0,67
CUST005648,31,173594,47869,16836,0.28,0.43,0,0,0,292182,0.11,6,0.1,3,55
CUST005649,35,96897,49013,17046,0.51,0.73,3,1,0,49303,0.7,7,-0.15,1,11
CUST005650,32,75389,25410,28478,0.34,0.58,3,1,0,17860,0.47,13,-0.36,7,17
CUST005651,22,113897,37277,23664,0.33,0.76,0,1,0,116803,0.22,8,-0.03,1,59
CUST005652,54,149558,73798,31566,0.49,0.62,1,0,0,162164,0.38,9,0.05,2,69
CUST005653,47,87188,23122,28304,0.27,0.6,2,0,1,116961,0.18,8,-0.45,3,46
CUST005654,34,105941,19190,19514,0.18,0.69,1,0,1,43576,0.31,7,0.24,0,81
CUST005655,59,210141,50948,30029,0.24,0.6,0,1,0,357414,0.19,5,0.13,1,12
CUST005656,42,74381,25568,25154,0.34,0.58,0,1,0,111117,0.08,11,0.14,2,40
CUST005657,53,196576,50820,15489,0.26,0.49,0,0,0,472793,0.15,1,0.12,0,87
CUST005658,32,57686,28933,14746,0.5,0.65,1,0,0,76484,0.41,7,0.1,1,30
CUST005659,31,198640,59343,21173,0.3,0.39,1,0,0,449333,0.07,7,0.01,0,16
CUST005660,22,136515,42758,28089,0.31,0.15,0,0,0,286085,0.09,4,0.06,1,100
CUST005661,45,119131,14860,3573,0.12,0.33,0,0,0,156741,0.01,7,-0.01,0,35
CUST005662,50,119473,24268,25746,0.2,0.52,0,0,0,268712,0.08,5,-0.03,0,103
CUST005663,24,81773,20129,9789,0.25,0.32,0,0,0,184683,0.09,4,-0.01,1,1
CUST005664,56,148715,11897,12288,0.08,0.39,0,0,0,208760,0.17,6,-0.17,2,60
CUST005665,55,159100,42606,17087,0.27,0.4,0,0,0,318056,0.08,3,-0.14,1,86
CUST005666,40,162394,35834,19078,0.22,0.21,0,0,0,427538,0.06,7,0.14,3,74
CUST005667,40,48337,21897,11846,0.45,0.61,0,1,0,86481,0.36,7,0.08,1,114
CUST005668,33,136110,32855,15179,0.24,0.23,0,0,0,369194,0.0,1,-0.04,1,50
CUST005669,23,131671,31094,15373,0.24,0.27,1,0,0,388206,0.0,3,0.05,2,33
CUST005670,47,137537,23591,23338,0.17,0.36,0,0,0,324908,0.04,3,0.15,0,32
CUST005671,35,97213,19160,18134,0.2,0.34,0,1,0,194224,0.07,4,-0.1,3,61
CUST005672,45,193123,25923,5793,0.13,0.31,0,0,0,273954,0.12,4,0.04,0,35
CUST005673,32,160704,23243,33534,0.14,0.51,1,0,0,435596,0.16,2,-0.09,1,60
CUST005674,57,138872,41365,30528,0.3,0.45,0,1,0,395577,0.14,2,0.08,2,84
CUST005675,45,129173,32592,17764,0.25,0.28,0,0,0,292723,0.17,4,-0.12,0,29
CUST005676,44,167146,32834,24703,0.2,0.42,0,0,0,236018,0.11,3,0.04,0,76
CUST005677,32,116688,52502,41022,0.45,0.71,1,1,0,146257,0.37,8,0.28,1,48
CUST005678,54,166286,35451,19571,0.21,0.09,0,0,0,282627,0.07,7,-0.1,0,21
CUST005679,34,123567,33790,27873,0.27,0.44,0,0,0,240407,0.16,4,0.0,0,55
CUST005680,26,127316,34767,17939,0.27,0.2,0,0,0,269426,0.09,5,0.15,0,110
CUST005681,54,112922,35325,31208,0.31,0.77,1,1,0,101199,0.22,11,0.08,1,80
CUST005682,43,98844,34445,14995,0.35,0.68,1,0,0,49494,0.42,8,-0.21,3,119
CUST005683,48,123259,20175,14370,0.16,0.19,1,0,0,110933,0.07,3,0.18,0,32
CUST005684,37,56293,26875,15282,0.48,0.7,2,1,0,20252,0.49,16,0.14,5,112
CUST005685,40,92475,36528,32689,0.4,0.62,1,1,0,79565,0.42,9,-0.18,0,91
CUST005686,40,56801,15996,18195,0.28,0.73,0,0,0,86846,0.24,8,-0.11,2,79
CUST005687,59,109117,23018,24156,0.21,0.24,0,0,0,205736,0.21,5,0.01,1,76
CUST005688,36,92758,34232,8624,0.37,0.67,1,1,0,60415,0.41,5,0.28,0,107
CUST005689,49,104353,25199,16339,0.24,0.17,1,1,0,173415,0.12,2,-0.14,0,37
CUST005690,38,152457,38783,27699,0.25,0.5,0,0,0,245067,0.05,4,-0.09,2,113
CUST005691,54,217328,66142,30260,0.3,0.43,0,0,0,398826,0.15,6,0.04,0,98
CUST005692,31,83858,45624,27148,0.54,0.59,3,0,0,88195,0.09,8,0.1,2,19
CUST005693,42,155134,35869,24336,0.23,0.26,0,0,0,338981,0.07,3,0.14,0,65
CUST005694,51,102285,29760,5928,0.29,0.47,1,0,0,180958,0.12,6,-0.06,0,93
CUST005695,55,118995,75961,31471,0.64,0.9,1,1,0,86252,0.43,8,-0.14,1,83
CUST005696,58,53338,21074,24573,0.4,0.88,3,1,0,6965,0.56,12,-0.6,3,110
CUST005697,31,47090,3767,9671,0.08,0.24,1,0,0,120291,0.12,1,0.11,1,14
CUST005698,57,34919,9777,4339,0.28,0.69,3,1,0,6907,0.62,15,0.14,2,58
CUST005699,32,170498,26985,34309,0.16,0.39,1,0,0,167896,0.02,4,0.09,0,15
CUST005700,51,103999,42138,16042,0.41,0.88,0,0,0,127793,0.16,6,-0.01,1,42
CUST005701,54,43259,22745,16168,0.53,0.7,3,1,0,16559,0.39,23,-0.15,4,45
CUST005702,47,133258,43749,21913,0.33,0.26,0,0,0,358250,0.11,4,0.04,0,48
CUST005703,58,77941,21753,11665,0.28,0.45,0,0,0,194005,0.25,5,0.03,0,17
CUST005704,21,124107,15676,24487,0.13,0.35,0,0,0,412230,0.25,5,-0.08,1,6
CUST005705,48,124793,25500,10475,0.2,0.17,0,0,0,302690,0.12,3,-0.03,1,109
CUST005706,25,205153,39810,29390,0.19,0.33,0,1,0,316373,0.04,2,0.14,2,19
CUST005707,24,52179,12571,6494,0.24,0.29,0,0,0,115066,0.05,7,0.1,0,106
CUST005708,43,80746,13486,6359,0.17,0.39,2,0,0,268751,0.01,5,0.13,1,14
CUST005709,34,145971,55358,31565,0.38,0.59,0,1,0,186007,0.42,4,-0.33,4,94
CUST005710,46,138385,20516,24395,0.15,0.22,0,0,0,141027,0.09,4,0.04,1,111
CUST005711,59,94889,19496,19953,0.21,0.36,0,0,0,158094,0.14,2,0.02,1,51
CUST005712,42,168562,42253,21621,0.25,0.57,0,0,0,226095,0.14,4,0.2,0,81
CUST005713,56,28339,13791,7129,0.49,0.76,3,0,0,8638,0.37,19,-0.52,7,56
CUST005714,60,27015,15915,4816,0.59,0.83,5,0,1,15754,0.39,16,-0.22,4,28
CUST005715,44,123209,39976,17828,0.32,0.3,0,0,0,225664,0.0,3,-0.06,0,71
CUST005716,41,146682,40683,24974,0.28,0.46,1,0,0,315300,0.09,6,0.05,0,51
CUST005717,25,187092,47558,22658,0.25,0.55,0,0,0,368579,0.0,5,0.02,1,29
CUST005718,24,98661,22420,15789,0.23,0.44,1,0,0,311462,0.01,4,0.01,0,114
CUST005719,32,151796,45894,21658,0.3,0.26,1,0,0,300866,0.16,2,0.06,1,25
CUST005720,29,110184,21665,15974,0.2,0.44,1,0,0,153033,0.15,3,0.02,1,5
CUST005721,50,93001,19356,10567,0.21,0.46,1,0,0,207356,0.07,7,0.03,1,38
CUST005722,34,73254,13264,12504,0.18,0.12,1,0,0,192951,0.06,6,0.09,0,84
CUST005723,35,163164,53007,8835,0.32,0.22,0,0,0,430956,0.13,3,-0.11,0,85
CUST005724,47,128873,48236,52479,0.37,0.57,1,0,1,205938,0.26,11,-0.01,0,65
CUST005725,55,32345,8837,7732,0.27,0.71,0,0,1,27142,0.43,9,-0.07,3,107
CUST005726,41,81927,19671,12327,0.24,0.35,0,1,0,186264,0.04,3,0.06,0,91
CUST005727,38,197716,49256,14967,0.25,0.43,0,0,0,469360,0.08,5,0.08,0,49
CUST005728,30,103697,46038,25084,0.44,0.86,4,1,0,5184,0.49,14,-0.08,2,114
CUST005729,52,119985,41567,32505,0.35,0.37,0,0,0,223137,0.07,1,0.09,0,57
CUST005730,37,54840,12444,8755,0.23,0.15,0,0,0,94039,0.17,3,0.02,0,25
CUST005731,41,85675,27303,2570,0.32,0.19,0,0,0,195445,0.0,3,0.25,0,8
CUST005732,44,87826,24495,11109,0.28,0.25,0,0,0,247100,0.04,5,0.08,2,7
CUST005733,56,118487,19796,18788,0.17,0.27,1,0,0,137361,0.24,3,-0.07,0,79
CUST005734,42,162559,28088,45481,0.17,0.33,2,0,0,201541,0.02,4,-0.08,0,24
CUST005735,31,77701,35821,9337,0.46,0.51,3,0,0,80985,0.39,6,-0.45,2,26
CUST005736,30,106282,24320,14666,0.23,0.38,0,0,0,306814,0.0,2,0.01,3,80
CUST005737,22,131557,28288,24153,0.22,0.31,0,0,0,298037,0.13,4,-0.16,1,18
CUST005738,27,98585,20550,5088,0.21,0.3,0,0,0,159572,0.07,7,-0.12,0,28
CUST005739,35,46765,26645,17155,0.57,0.79,2,0,0,21099,0.67,10,0.08,4,3
CUST005740,47,160598,33677,41190,0.21,0.33,0,0,0,308005,0.16,3,-0.0,1,60
CUST005741,28,157138,41289,8255,0.26,0.43,0,0,0,472330,0.09,5,0.06,1,86
CUST005742,44,27806,9257,8271,0.33,0.65,0,1,0,17392,0.14,8,-0.15,5,120
CUST005743,48,170406,64754,17847,0.38,0.39,1,0,0,436192,0.09,3,0.21,1,19
CUST005744,43,107624,48761,25286,0.45,0.5,0,1,0,138003,0.3,7,-0.42,3,97
CUST005745,24,117874,29717,16952,0.25,0.18,0,1,0,191774,0.0,5,-0.05,3,23
CUST005746,34,45510,14084,7743,0.31,0.5,2,1,0,57354,0.25,8,-0.13,1,8
CUST005747,32,48255,29442,17837,0.61,0.65,3,1,0,15820,0.5,16,-0.2,2,117
CUST005748,56,92715,39383,8640,0.42,0.58,5,0,0,91875,0.43,10,-0.17,1,99
CUST005749,31,32613,10018,2903,0.31,0.67,0,1,0,33906,0.08,7,-0.16,2,31
CUST005750,29,78306,13029,6433,0.17,0.29,0,0,0,145410,0.02,4,-0.13,1,6
CUST005751,50,197443,50841,9799,0.26,0.22,1,0,0,294473,0.05,2,0.22,0,9
CUST005752,22,144070,38585,38684,0.27,0.78,1,0,1,106314,0.16,11,-0.14,1,12
CUST005753,31,59708,16780,13631,0.28,0.55,1,0,0,67457,0.37,7,-0.32,2,85
CUST005754,44,160172,46564,21875,0.29,0.18,2,0,0,412360,0.08,3,-0.04,1,8
CUST005755,47,92880,21532,23482,0.23,0.76,0,1,0,86404,0.27,7,0.02,2,118
CUST005756,55,51631,17611,21164,0.34,0.62,3,0,0,64088,0.17,7,0.3,4,60
CUST005757,51,154811,58947,35763,0.38,0.62,0,0,0,74361,0.52,7,-0.1,0,83
CUST005758,37,72753,12181,12258,0.17,0.41,0,0,0,159263,0.16,3,0.16,0,53
CUST005759,59,72940,27713,25809,0.38,0.57,1,1,0,59591,0.34,10,0.16,3,120
CUST005760,24,65154,40133,32125,0.62,0.85,1,1,1,28208,0.41,14,-0.19,2,50
CUST005761,35,140528,37028,36836,0.26,0.65,2,1,0,152325,0.12,10,-0.23,3,69
CUST005762,51,83885,24059,9799,0.29,0.3,0,0,0,101320,0.01,4,0.16,0,81
CUST005763,25,85776,27091,14710,0.32,0.32,0,1,0,148602,0.12,8,0.06,0,24
CUST005764,23,198336,47808,41795,0.24,0.31,1,0,0,382604,0.08,3,0.05,0,103
CUST005765,42,128337,43509,30325,0.34,0.65,1,0,1,98043,0.1,8,-0.09,2,50
CUST005766,39,91773,32287,15674,0.35,0.47,1,1,0,57461,0.29,12,-0.07,0,92
CUST005767,30,81631,24436,31426,0.3,0.8,3,1,0,25345,0.65,15,-0.32,4,32
CUST005768,33,195314,15625,15780,0.08,0.36,0,0,0,407543,0.09,2,0.09,0,58
CUST005769,25,73839,26237,8723,0.36,0.37,1,0,0,79913,0.39,9,0.03,2,102
CUST005770,26,57359,11451,12886,0.2,0.43,0,0,0,117119,0.07,6,0.15,1,12
CUST005771,50,56000,7512,10058,0.13,0.47,0,0,0,90459,0.02,3,-0.08,1,66
CUST005772,43,189912,47232,15730,0.25,0.44,0,0,0,644663,0.08,3,0.02,0,89
CUST005773,60,64381,17486,9382,0.27,0.17,1,0,0,139537,0.09,5,0.11,3,7
CUST005774,24,172069,35097,17777,0.2,0.46,1,0,0,383361,0.13,0,-0.12,1,111
CUST005775,23,209961,74438,28452,0.35,0.4,1,0,0,359497,0.15,6,-0.1,0,103
CUST005776,59,64205,26608,20801,0.41,0.95,1,1,0,23937,0.39,12,-0.19,8,20
CUST005777,60,111012,35540,3330,0.32,0.14,0,0,0,314229,0.02,1,-0.19,0,80
CUST005778,32,108450,38595,35235,0.36,0.56,1,1,0,137202,0.31,11,-0.18,1,77
CUST005779,28,51744,16380,9949,0.32,0.53,1,0,0,69586,0.45,5,-0.13,1,64
CUST005780,30,174035,49007,13930,0.28,0.14,0,1,0,443750,0.13,3,0.21,0,116
CUST005781,37,46876,18374,8220,0.39,0.77,2,1,0,8476,0.5,13,-0.11,1,32
CUST005782,32,50626,14004,10806,0.28,0.47,1,1,0,113752,0.15,4,0.04,3,21
CUST005783,39,82838,8791,10411,0.11,0.31,0,0,0,222607,0.14,2,0.05,2,20
CUST005784,32,129017,32451,17641,0.25,0.42,0,1,0,269696,0.22,1,0.13,2,49
CUST005785,37,125270,47075,26527,0.38,0.49,2,0,0,38546,0.27,5,-0.17,1,76
CUST005786,33,76196,33747,20189,0.44,0.64,0,0,0,71135,0.15,10,-0.22,4,117
CUST005787,21,76249,34853,26688,0.46,0.81,0,1,1,50314,0.29,11,0.3,2,89
CUST005788,39,124178,17684,18572,0.14,0.58,0,0,0,261976,0.12,6,0.05,0,38
CUST005789,22,176649,31621,24586,0.18,0.22,0,0,0,421531,0.11,4,-0.04,1,40
CUST005790,52,111663,39043,24175,0.35,0.72,2,0,0,138070,0.26,16,-0.1,4,66
CUST005791,50,88570,7085,11003,0.08,0.25,0,0,0,222654,0.0,5,-0.12,0,3
CUST005792,44,143965,43909,27576,0.3,0.53,2,0,0,217698,0.05,1,0.14,0,79
CUST005793,43,107109,41371,22073,0.39,0.43,0,0,0,68827,0.08,6,-0.18,1,10
CUST005794,49,112470,32951,13077,0.29,0.5,0,1,0,233115,0.13,3,0.0,0,64
CUST005795,32,136971,51567,45300,0.38,0.69,1,1,0,94058,0.19,8,-0.06,1,51
CUST005796,34,107977,50143,40669,0.46,0.49,2,0,0,130853,0.34,10,0.3,4,21
CUST005797,38,163580,19867,42772,0.12,0.21,0,0,0,302980,0.11,4,0.07,0,24
CUST005798,51,40347,21030,6755,0.52,0.89,2,0,0,20157,0.56,8,0.22,2,41
CUST005799,43,85268,8958,6950,0.11,0.31,0,0,0,231958,0.03,2,0.16,0,73
CUST005800,26,149691,47986,12488,0.32,0.35,0,0,0,300482,0.2,6,0.02,1,114
CUST005801,26,203488,40321,16910,0.2,0.28,0,0,0,354998,0.12,7,0.16,2,19
CUST005802,44,86331,24477,16777,0.28,0.47,0,0,0,246267,0.06,5,-0.02,0,74
CUST005803,39,63700,5096,14733,0.08,0.3,0,1,0,176546,0.25,2,-0.05,1,15
CUST005804,47,56020,8963,4031,0.16,0.42,0,0,0,181888,0.14,9,-0.04,0,28
CUST005805,41,219283,46093,46418,0.21,0.34,0,0,0,351734,0.14,2,0.19,0,41
CUST005806,46,139266,27912,28496,0.2,0.41,1,0,0,185302,0.27,10,-0.2,0,30
CUST005807,30,152113,52862,16696,0.35,0.29,1,0,0,218308,0.13,3,0.25,1,83
CUST005808,60,122767,22563,24728,0.18,0.15,0,0,0,200190,0.07,6,0.02,2,93
CUST005809,32,138105,68982,36250,0.5,0.61,3,0,0,87071,0.28,3,-0.45,0,6
CUST005810,42,112950,23254,11621,0.21,0.21,0,0,0,194227,0.11,5,0.07,0,85
CUST005811,22,114035,57935,42518,0.51,0.6,0,0,0,111569,0.47,6,-0.04,0,83
CUST005812,34,73041,27755,17845,0.38,0.36,0,0,0,232852,0.01,4,0.02,1,93
CUST005813,55,55603,14473,6787,0.26,0.23,0,0,0,81667,0.15,2,-0.08,1,98
CUST005814,57,103838,28158,19220,0.27,0.33,0,0,0,273925,0.0,6,0.12,1,69
CUST005815,31,46943,18508,15561,0.39,0.71,0,0,0,66382,0.27,10,-0.04,4,9
CUST005816,30,90323,22351,12401,0.25,0.14,0,0,0,211321,0.1,2,0.09,0,13
CUST005817,44,102613,28745,23312,0.28,0.73,1,1,0,177864,0.52,5,0.1,2,96
CUST005818,28,142645,34199,24057,0.24,0.39,1,0,0,356817,0.0,5,0.04,0,92
CUST005819,48,154355,26838,28366,0.17,0.32,1,0,0,329430,0.17,2,0.03,1,70
CUST005820,46,47211,10249,7541,0.22,0.2,0,0,0,45798,0.17,6,-0.03,1,39
CUST005821,58,184156,67350,37181,0.37,0.26,1,0,0,508183,0.08,1,0.13,1,15
CUST005822,56,60332,13767,8215,0.23,0.55,0,0,0,113755,0.05,3,0.17,0,69
CUST005823,40,80013,22997,16817,0.29,0.3,0,0,0,240050,0.2,1,-0.07,0,97
CUST005824,21,126781,46401,21917,0.37,0.55,3,0,0,90993,0.19,8,-0.34,3,6
CUST005825,53,175502,60291,35629,0.34,0.34,1,0,0,282464,0.04,2,0.05,1,118
CUST005826,54,109107,31152,3273,0.29,0.34,1,0,0,381518,0.22,5,0.1,2,62
CUST005827,54,126637,45266,34925,0.36,0.47,2,0,0,89885,0.16,6,-0.37,0,42
CUST005828,39,129672,52483,38831,0.4,0.66,2,0,0,191897,0.25,10,0.1,1,112
CUST005829,28,139122,47957,47121,0.34,0.7,2,0,0,142190,0.29,10,0.04,3,77
CUST005830,34,72262,28224,24732,0.39,0.67,3,1,0,69544,0.16,7,-0.13,1,38
CUST005831,30,159325,34669,31077,0.22,0.37,1,0,0,372990,0.03,8,0.09,0,92
CUST005832,32,75674,28652,18523,0.38,0.76,0,0,0,92430,0.32,2,-0.44,2,10
CUST005833,40,61767,11498,16125,0.19,0.43,0,1,0,105652,0.05,3,0.03,0,89
CUST005834,31,111305,31078,10612,0.28,0.3,0,0,0,225791,0.1,3,-0.05,0,79
CUST005835,28,172296,34873,35623,0.2,0.23,1,0,0,402307,0.15,3,0.14,2,37
CUST005836,57,109752,59147,55933,0.54,0.81,2,1,0,57690,0.46,16,-0.34,2,99
CUST005837,26,98608,51676,39674,0.52,0.7,0,1,0,46114,0.57,18,0.02,2,61
CUST005838,47,204753,30651,27804,0.15,0.37,0,0,0,277566,0.13,4,-0.03,1,76
CUST005839,60,50306,14428,12929,0.29,0.53,1,0,0,79308,0.22,10,0.07,2,36
CUST005840,53,77209,31665,27349,0.41,0.53,2,1,0,110130,0.2,9,-0.17,3,90
CUST005841,56,59945,17771,1848,0.3,0.35,0,0,0,211249,0.04,6,0.12,2,3
CUST005842,48,152432,37127,24777,0.24,0.48,0,0,0,177548,0.02,3,0.06,1,55
CUST005843,31,45558,8795,4986,0.19,0.32,0,0,0,80603,0.06,1,0.09,1,91
CUST005844,43,96565,17955,19574,0.19,0.31,0,0,0,177405,0.1,4,-0.1,1,120
CUST005845,55,75696,31478,14547,0.42,0.44,0,0,0,63364,0.36,4,-0.2,2,44
CUST005846,33,70260,13538,21078,0.19,0.19,0,0,0,134681,0.03,5,-0.04,0,112
CUST005847,23,92044,23111,15998,0.25,0.39,0,0,0,176108,0.19,5,-0.06,0,42
CUST005848,54,106588,8843,14019,0.08,0.42,0,0,0,194791,0.14,3,0.15,0,116
CUST005849,21,138134,21479,29702,0.16,0.12,0,0,0,245613,0.17,3,-0.18,0,120
CUST005850,31,154557,50246,4636,0.33,0.12,0,0,0,197020,0.09,7,-0.15,0,119
CUST005851,60,41370,11389,5577,0.28,0.64,0,0,0,33738,0.31,7,-0.02,0,22
CUST005852,46,158297,53238,21372,0.34,0.46,1,0,0,279645,0.0,2,0.04,0,69
CUST005853,50,159333,38662,35943,0.24,0.34,0,0,0,420743,0.2,3,0.03,1,97
CUST005854,35,90851,44079,25974,0.49,0.81,1,1,0,47148,0.37,7,-0.02,3,23
CUST005855,34,83745,50790,14455,0.61,0.72,2,0,0,29107,0.55,15,-0.08,7,113
CUST005856,45,78437,24967,19922,0.32,0.6,2,1,0,75796,0.22,10,-0.12,3,87
CUST005857,51,66837,7479,5256,0.11,0.31,0,0,0,107308,0.11,11,0.1,0,53
CUST005858,28,210440,79967,29054,0.38,0.47,0,0,0,572638,0.15,2,0.06,0,114
CUST005859,46,70120,23584,33178,0.34,0.61,4,0,0,33141,0.48,7,0.15,3,23
CUST005860,36,189742,42636,27889,0.22,0.26,0,0,0,442983,0.02,3,0.06,0,56
CUST005861,27,64499,15855,11934,0.25,0.35,0,0,0,130966,0.13,4,0.0,0,1
CUST005862,53,86117,28291,5683,0.33,0.18,0,0,0,165388,0.11,5,-0.17,1,102
CUST005863,35,204586,45929,27815,0.22,0.17,0,0,0,485095,0.21,2,0.09,0,92
CUST005864,55,178195,58475,25704,0.33,0.22,0,0,0,344990,0.01,8,0.25,1,109
CUST005865,35,73977,15235,29277,0.21,0.54,1,0,0,21955,0.52,9,0.18,5,45
CUST005866,59,61593,11279,4736,0.18,0.29,0,0,0,136497,0.0,6,-0.09,2,94
CUST005867,41,50186,11320,4399,0.23,0.35,1,1,0,137482,0.1,7,-0.04,1,91
CUST005868,51,146093,22591,28496,0.15,0.24,0,1,0,280120,0.05,1,-0.01,1,64
CUST005869,23,209927,23906,40106,0.11,0.33,1,0,0,703864,0.24,5,-0.16,0,55
CUST005870,58,26644,5632,7692,0.21,0.8,2,1,0,20780,0.34,3,0.3,2,22
CUST005871,55,51332,21175,14300,0.41,0.68,1,1,0,58589,0.26,6,0.11,0,67
CUST005872,38,118967,60270,37896,0.51,0.99,2,1,0,63246,0.48,13,-0.32,2,32
CUST005873,29,204042,28371,8608,0.14,0.2,0,1,0,223910,0.12,4,0.01,0,60
CUST005874,47,165755,35758,29778,0.22,0.35,2,0,0,354898,0.19,2,-0.03,0,15
CUST005875,28,95780,64470,28429,0.67,0.9,4,1,1,37261,0.35,18,-0.24,2,46
CUST005876,55,109736,21876,10925,0.2,0.4,0,1,0,280793,0.13,5,-0.09,1,83
CUST005877,40,218209,39482,30897,0.18,0.28,0,0,0,613101,0.04,5,0.15,1,45
CUST005878,22,84498,15585,14951,0.18,0.29,0,0,0,165818,0.1,4,0.06,1,92
CUST005879,45,129661,40877,22028,0.32,0.63,1,0,0,181650,0.43,8,-0.16,1,48
CUST005880,31,137773,25172,16466,0.18,0.34,0,0,0,245218,0.2,2,-0.0,0,79
CUST005881,27,129848,27812,11245,0.21,0.42,0,0,0,285191,0.05,4,0.25,1,18
CUST005882,40,177967,43301,43992,0.24,0.36,0,0,0,430966,0.02,5,0.13,1,79
CUST005883,31,110498,45697,19478,0.41,0.56,2,1,0,116901,0.27,5,0.16,4,44
CUST005884,38,159073,36820,15223,0.23,0.09,1,0,0,348758,0.21,5,0.08,0,86
CUST005885,21,141480,34294,25463,0.24,0.86,1,1,1,106795,0.28,1,0.02,4,98
CUST005886,29,30891,7902,5071,0.26,0.65,2,0,0,15408,0.36,9,0.21,1,75
CUST005887,51,206832,32512,33832,0.16,0.38,1,0,0,186148,0.11,6,0.17,1,19
CUST005888,58,61496,9229,10077,0.15,0.37,2,0,0,185618,0.19,3,0.02,0,39
CUST005889,57,128902,52778,36630,0.41,0.6,0,0,0,131006,0.08,11,0.06,2,80
CUST005890,56,190030,32591,46056,0.17,0.42,0,0,0,541601,0.0,1,0.12,0,1
CUST005891,50,155555,50856,54731,0.33,0.52,0,0,0,44676,0.17,10,0.18,2,40
CUST005892,43,206954,24724,9971,0.12,0.48,1,0,0,532841,0.15,3,0.14,1,88
CUST005893,39,54149,21112,10534,0.39,0.67,2,1,0,34152,0.45,17,0.0,6,52
CUST005894,53,204452,19492,14911,0.1,0.17,0,0,0,533314,0.13,7,0.03,0,25
CUST005895,40,132728,35575,30969,0.27,0.53,3,0,0,169769,0.08,11,-0.34,0,15
CUST005896,39,165149,42936,18748,0.26,0.39,0,1,0,426022,0.1,5,0.13,0,108
CUST005897,42,149508,20221,30362,0.14,0.26,0,0,0,421988,0.09,6,-0.04,0,27
CUST005898,55,53001,21360,12244,0.4,0.54,1,1,0,40393,0.26,11,0.01,1,104
CUST005899,39,94582,38216,31646,0.4,0.77,0,1,0,26235,0.48,9,-0.11,3,100
CUST005900,37,127847,29339,12572,0.23,0.19,0,0,0,293580,0.16,3,0.01,1,38
CUST005901,59,218770,33575,23249,0.15,0.27,0,0,0,682163,0.22,5,0.03,1,22
CUST005902,46,27598,12405,7725,0.45,0.49,2,0,0,49301,0.31,8,-0.37,1,113
CUST005903,31,53231,13644,6680,0.26,0.4,0,1,0,96885,0.04,1,-0.06,0,16
CUST005904,29,55245,12713,6645,0.23,0.29,1,0,0,127304,0.06,7,0.12,0,59
CUST005905,39,202765,28551,32729,0.14,0.34,0,0,0,625123,0.05,5,0.11,0,71
CUST005906,22,89350,44425,14910,0.5,0.73,2,1,0,43279,0.53,7,-0.16,5,108
CUST005907,55,111234,28384,16793,0.26,0.31,1,0,0,121198,0.18,3,-0.03,2,107
CUST005908,27,103049,19222,20858,0.19,0.45,0,0,0,188578,0.11,5,0.25,0,99
CUST005909,55,190632,54202,26420,0.28,0.28,0,0,0,228707,0.04,3,-0.02,1,74
CUST005910,23,171475,21941,31725,0.13,0.29,0,0,0,221521,0.11,4,-0.07,0,43
CUST005911,55,107117,23296,6011,0.22,0.51,1,0,0,247713,0.08,8,0.12,2,71
CUST005912,51,52783,17602,17310,0.33,0.6,2,1,0,67691,0.29,8,-0.23,2,34
CUST005913,47,107013,22848,18859,0.21,0.31,1,1,0,262817,0.0,4,0.12,0,111
CUST005914,49,142139,27243,18986,0.19,0.45,0,0,0,329252,0.07,4,0.03,0,101
CUST005915,24,45899,29941,12628,0.65,0.92,2,0,0,16807,0.63,12,-0.37,1,1
CUST005916,43,147335,40916,32162,0.28,0.57,0,0,0,157044,0.2,6,-0.07,0,93
CUST005917,46,118294,61155,25917,0.52,0.74,0,0,0,152000,0.28,11,0.09,1,14
CUST005918,22,118699,50130,46187,0.42,0.76,0,0,0,57064,0.42,9,-0.03,2,117
CUST005919,27,113435,29800,6578,0.26,0.38,0,0,0,263186,0.02,5,-0.0,2,72
CUST005920,33,139891,50806,35259,0.36,0.62,4,0,0,77299,0.15,6,-0.29,1,106
CUST005921,39,76828,32324,12429,0.42,0.91,4,0,0,32806,0.45,17,-0.27,1,56
