customer_id,window_end_day,sequence_risk_score,sequence_window_count
CUST006066,47,0.1711,29
CUST006067,47,0.1045,29
CUST006068,47,0.1048,29
CUST006069,47,0.2779,29
CUST006070,47,0.1287,29
CUST006071,47,0.1622,29
CUST006072,47,0.1837,29
CUST006073,47,0.153,29
CUST006074,47,0.1852,29
CUST006075,47,0.2499,29
CUST006076,47,0.1254,29
CUST006077,47,0.2775,29
CUST006078,47,0.4824,29
CUST006079,47,0.139,29
CUST006080,47,0.1507,29
CUST006081,47,0.2966,29
CUST006082,47,0.0807,29
CUST006083,47,0.0944,29
CUST006084,47,0.1755,29
CUST006085,47,0.2653,29
CUST006086,47,0.1688,29
CUST006087,47,0.0692,29
CUST006088,47,0.0999,29
CUST006089,47,0.1116,29
CUST006090,47,0.414,29
CUST006091,47,0.0845,29
CUST006092,47,0.1084,29
CUST006093,47,0.0995,29
CUST006094,47,0.4494,29
CUST006095,47,0.0585,29
CUST006096,47,0.2842,29
CUST006097,47,0.1712,29
CUST006098,47,0.1201,29
CUST006099,47,0.1007,29
CUST006100,47,0.1801,29
CUST006101,47,0.1051,29
CUST006102,47,0.3943,29
CUST006103,47,0.113,29
CUST006104,47,0.1554,29
CUST006105,47,0.207,29
CUST006106,47,0.1041,29
CUST006107,47,0.14,29
CUST006108,47,0.1531,29
CUST006109,47,0.0966,29
CUST006110,47,0.2609,29
CUST006111,47,0.1872,29
CUST006112,47,0.303,29
CUST006113,47,0.1069,29
CUST006114,47,0.1023,29
CUST006115,47,0.0532,29
CUST006116,47,0.09,29
CUST006117,47,0.3594,29
CUST006118,47,0.102,29
CUST006119,47,0.1494,29
CUST006120,47,0.2011,29
CUST006121,47,0.1066,29
CUST006122,47,0.1693,29
CUST006123,47,0.3549,29
CUST006124,47,0.1083,29
CUST006125,47,0.2213,29
CUST006126,47,0.0919,29
CUST006127,47,0.0995,29
CUST006128,47,0.1164,29
CUST006129,47,0.2114,29
CUST006130,47,0.0805,29
CUST006131,47,0.1079,29
CUST006132,47,0.1181,29
CUST006133,47,0.1123,29
CUST006134,47,0.0883,29
CUST006135,47,0.3705,29
CUST006136,47,0.1085,29
CUST006137,47,0.1143,29
CUST006138,47,0.2118,29
CUST006139,47,0.1647,29
CUST006140,47,0.4746,29
CUST006141,47,0.1207,29
CUST006142,47,0.1081,29
CUST006143,47,0.1041,29
CUST006144,47,0.2386,29
CUST006145,47,0.0984,29
CUST006146,47,0.3061,29
CUST006147,47,0.4044,29
CUST006148,47,0.1153,29
CUST006149,47,0.1508,29
CUST006150,47,0.2262,29
CUST006151,47,0.0977,29
CUST006152,47,0.5196,29
CUST006153,47,0.4009,29
CUST006154,47,0.1199,29
CUST006155,47,0.1711,29
CUST006156,47,0.1441,29
CUST006157,47,0.4283,29
CUST006158,47,0.3019,29
CUST006159,47,0.1476,29
CUST006160,47,0.1416,29
CUST006161,47,0.0867,29
CUST006162,47,0.4033,29
CUST006163,47,0.1141,29
CUST006164,47,0.0964,29
CUST006165,47,0.1006,29
CUST006166,47,0.102,29
CUST006167,47,0.4106,29
CUST006168,47,0.1277,29
CUST006169,47,0.2494,29
CUST006170,47,0.2594,29
CUST006171,47,0.123,29
CUST006172,47,0.2067,29
CUST006173,47,0.1279,29
CUST006174,47,0.3161,29
CUST006175,47,0.4649,29
CUST006176,47,0.0762,29
CUST006177,47,0.3425,29
CUST006178,47,0.4069,29
CUST006179,47,0.0582,29
CUST006180,47,0.3012,29
CUST006181,47,0.1225,29
CUST006182,47,0.0602,29
CUST006183,47,0.196,29
CUST006184,47,0.2289,29
CUST006185,47,0.4038,29
CUST006186,47,0.2213,29
CUST006187,47,0.1077,29
CUST006188,47,0.2022,29
CUST006189,47,0.0823,29
CUST006190,47,0.0787,29
CUST006191,47,0.0936,29
CUST006192,47,0.0962,29
CUST006193,47,0.0614,29
CUST006194,47,0.2283,29
CUST006195,47,0.184,29
CUST006196,47,0.1564,29
CUST006197,47,0.0956,29
CUST006198,47,0.4492,29
CUST006199,47,0.1603,29
CUST006200,47,0.4077,29
CUST006201,47,0.3551,29
CUST006202,47,0.2563,29
CUST006203,47,0.0944,29
CUST006204,47,0.3014,29
CUST006205,47,0.1693,29
CUST006206,47,0.2418,29
CUST006207,47,0.1175,29
CUST006208,47,0.12,29
CUST006209,47,0.0849,29
CUST006210,47,0.2867,29
CUST006211,47,0.17,29
CUST006212,47,0.258,29
CUST006213,47,0.1554,29
CUST006214,47,0.1106,29
CUST006215,47,0.1024,29
CUST006216,47,0.5985,29
CUST006217,47,0.1069,29
CUST006218,47,0.0837,29
CUST006219,47,0.3712,29
CUST006220,47,0.106,29
CUST006221,47,0.0778,29
CUST006222,47,0.2071,29
CUST006223,47,0.1423,29
CUST006224,47,0.1067,29
CUST006225,47,0.2674,29
CUST006226,47,0.25,29
CUST006227,47,0.2384,29
CUST006228,47,0.0647,29
CUST006229,47,0.1102,29
CUST006230,47,0.3973,29
CUST006231,47,0.1751,29
CUST006232,47,0.1075,29
CUST006233,47,0.045,29
CUST006234,47,0.1869,29
CUST006235,47,0.1926,29
CUST006236,47,0.4554,29
CUST006237,47,0.2759,29
CUST006238,47,0.3981,29
CUST006239,47,0.076,29
CUST006240,47,0.4187,29
CUST006241,47,0.0877,29
CUST006242,47,0.1066,29
CUST006243,47,0.4468,29
CUST006244,47,0.1296,29
CUST006245,47,0.3449,29
CUST006246,47,0.3001,29
CUST006247,47,0.1326,29
CUST006248,47,0.0939,29
CUST006249,47,0.2148,29
CUST006250,47,0.2225,29
CUST006251,47,0.3017,29
CUST006252,47,0.3594,29
CUST006253,47,0.3729,29
CUST006254,47,0.305,29
CUST006255,47,0.254,29
CUST006256,47,0.1062,29
CUST006257,47,0.115,29
CUST006258,47,0.1342,29
CUST006259,47,0.141,29
CUST006260,47,0.2719,29
CUST006261,47,0.3827,29
CUST006262,47,0.1159,29
CUST006263,47,0.3034,29
CUST006264,47,0.0818,29
CUST006265,47,0.2953,29
CUST006266,47,0.2849,29
CUST006267,47,0.2406,29
CUST006268,47,0.1658,29
CUST006269,47,0.0667,29
CUST006270,47,0.2086,29
CUST006271,47,0.1384,29
CUST006272,47,0.2278,29
CUST006273,47,0.2387,29
CUST006274,47,0.1146,29
CUST006275,47,0.2966,29
CUST006276,47,0.4415,29
CUST006277,47,0.1469,29
CUST006278,47,0.1205,29
CUST006279,47,0.2559,29
CUST006280,47,0.1106,29
CUST006281,47,0.3934,29
CUST006282,47,0.2294,29
CUST006283,47,0.2517,29
CUST006284,47,0.403,29
CUST006285,47,0.3608,29
CUST006286,47,0.114,29
CUST006287,47,0.0956,29
CUST006288,47,0.0992,29
CUST006289,47,0.139,29
CUST006290,47,0.1196,29
CUST006291,47,0.173,29
CUST006292,47,0.0479,29
CUST006293,47,0.115,29
CUST006294,47,0.0746,29
CUST006295,47,0.2133,29
CUST006296,47,0.1019,29
CUST006297,47,0.1251,29
CUST006298,47,0.1098,29
CUST006299,47,0.271,29
CUST006300,47,0.0874,29
CUST006301,47,0.1824,29
CUST006302,47,0.1066,29
CUST006303,47,0.1027,29
CUST006304,47,0.5114,29
CUST006305,47,0.078,29
CUST006306,47,0.1957,29
CUST006307,47,0.3054,29
CUST006308,47,0.0606,29
CUST006309,47,0.1186,29
CUST006310,47,0.1596,29
CUST006311,47,0.1233,29
CUST006312,47,0.1292,29
CUST006313,47,0.1112,29
CUST006314,47,0.1179,29
CUST006315,47,0.2516,29
CUST006316,47,0.0724,29
CUST006317,47,0.179,29
CUST006318,47,0.1001,29
CUST006319,47,0.1707,29
CUST006320,47,0.0903,29
CUST006321,47,0.4021,29
CUST006322,47,0.2941,29
CUST006323,47,0.0671,29
CUST006324,47,0.4262,29
CUST006325,47,0.2684,29
CUST006326,47,0.1128,29
CUST006327,47,0.1509,29
CUST006328,47,0.3149,29
CUST006329,47,0.0952,29
CUST006330,47,0.1879,29
CUST006331,47,0.3123,29
CUST006332,47,0.1395,29
CUST006333,47,0.1077,29
CUST006334,47,0.5845,29
CUST006335,47,0.2509,29
CUST006336,47,0.096,29
CUST006337,47,0.1025,29
CUST006338,47,0.1073,29
CUST006339,47,0.1674,29
CUST006340,47,0.0979,29
CUST006341,47,0.1424,29
CUST006342,47,0.1225,29
CUST006343,47,0.2341,29
CUST006344,47,0.102,29
CUST006345,47,0.0371,29
CUST006346,47,0.1768,29
CUST006347,47,0.1927,29
CUST006348,47,0.1028,29
CUST006349,47,0.1029,29
CUST006350,47,0.1659,29
CUST006351,47,0.4664,29
CUST006352,47,0.1312,29
CUST006353,47,0.1761,29
CUST006354,47,0.2353,29
CUST006355,47,0.1053,29
CUST006356,47,0.1112,29
CUST006357,47,0.1219,29
CUST006358,47,0.1487,29
CUST006359,47,0.2157,29
CUST006360,47,0.5137,29
CUST006361,47,0.3859,29
CUST006362,47,0.0644,29
CUST006363,47,0.3998,29
CUST006364,47,0.423,29
CUST006365,47,0.0586,29
CUST006366,47,0.3036,29
CUST006367,47,0.1528,29
CUST006368,47,0.0852,29
CUST006369,47,0.427,29
CUST006370,47,0.1124,29
CUST006371,47,0.2869,29
CUST006372,47,0.1395,29
CUST006373,47,0.157,29
CUST006374,47,0.0998,29
CUST006375,47,0.2295,29
CUST006376,47,0.1128,29
CUST006377,47,0.2937,29
CUST006378,47,0.1121,29
CUST006379,47,0.2413,29
CUST006380,47,0.1016,29
CUST006381,47,0.1136,29
CUST006382,47,0.0475,29
CUST006383,47,0.3814,29
CUST006384,47,0.2481,29
CUST006385,47,0.1135,29
CUST006386,47,0.2343,29
CUST006387,47,0.3633,29
CUST006388,47,0.147,29
CUST006389,47,0.2233,29
CUST006390,47,0.0855,29
CUST006391,47,0.3702,29
CUST006392,47,0.1194,29
CUST006393,47,0.1086,29
CUST006394,47,0.0984,29
CUST006395,47,0.2112,29
CUST006396,47,0.4108,29
CUST006397,47,0.1072,29
CUST006398,47,0.4038,29
CUST006399,47,0.0883,29
CUST006400,47,0.08,29
CUST006401,47,0.1098,29
CUST006402,47,0.1281,29
CUST006403,47,0.2196,29
CUST006404,47,0.0831,29
CUST006405,47,0.3643,29
CUST006406,47,0.2582,29
CUST006407,47,0.2596,29
CUST006408,47,0.3058,29
CUST006409,47,0.0656,29
CUST006410,47,0.096,29
CUST006411,47,0.0884,29
CUST006412,47,0.452,29
CUST006413,47,0.1094,29
CUST006414,47,0.1162,29
CUST006415,47,0.2425,29
CUST006416,47,0.043,29
CUST006417,47,0.1084,29
CUST006418,47,0.1248,29
CUST006419,47,0.1052,29
CUST006420,47,0.3023,29
CUST006421,47,0.1062,29
CUST006422,47,0.1639,29
CUST006423,47,0.1173,29
CUST006424,47,0.2713,29
CUST006425,47,0.1213,29
CUST006426,47,0.2842,29
CUST006427,47,0.1107,29
CUST006428,47,0.1025,29
CUST006429,47,0.0979,29
CUST006430,47,0.3543,29
CUST006431,47,0.102,29
CUST006432,47,0.0966,29
CUST006433,47,0.2545,29
CUST006434,47,0.2345,29
CUST006435,47,0.2044,29
CUST006436,47,0.1015,29
CUST006437,47,0.1623,29
CUST006438,47,0.1032,29
CUST006439,47,0.0729,29
CUST006440,47,0.0972,29
CUST006441,47,0.1693,29
CUST006442,47,0.2489,29
CUST006443,47,0.1129,29
CUST006444,47,0.1082,29
CUST006445,47,0.1026,29
CUST006446,47,0.1124,29
CUST006447,47,0.1005,29
CUST006448,47,0.1707,29
CUST006449,47,0.1054,29
CUST006450,47,0.1249,29
CUST006451,47,0.1276,29
CUST006452,47,0.0696,29
CUST006453,47,0.0767,29
CUST006454,47,0.1427,29
CUST006455,47,0.1041,29
CUST006456,47,0.4177,29
CUST006457,47,0.1579,29
CUST006458,47,0.1161,29
CUST006459,47,0.1981,29
CUST006460,47,0.1011,29
CUST006461,47,0.1066,29
CUST006462,47,0.1082,29
CUST006463,47,0.105,29
CUST006464,47,0.2381,29
CUST006465,47,0.1038,29
CUST006466,47,0.0422,29
CUST006467,47,0.1779,29
CUST006468,47,0.2923,29
CUST006469,47,0.1074,29
CUST006470,47,0.1754,29
CUST006471,47,0.3929,29
CUST006472,47,0.0986,29
CUST006473,47,0.0874,29
CUST006474,47,0.299,29
CUST006475,47,0.3987,29
CUST006476,47,0.1006,29
CUST006477,47,0.1101,29
CUST006478,47,0.4077,29
CUST006479,47,0.0998,29
CUST006480,47,0.1254,29
CUST006481,47,0.303,29
CUST006482,47,0.2865,29
CUST006483,47,0.4092,29
CUST006484,47,0.0624,29
CUST006485,47,0.4195,29
CUST006486,47,0.2652,29
CUST006487,47,0.2577,29
CUST006488,47,0.096,29
CUST006489,47,0.102,29
CUST006490,47,0.1227,29
CUST006491,47,0.1123,29
CUST006492,47,0.1171,29
CUST006493,47,0.1646,29
CUST006494,47,0.5884,29
CUST006495,47,0.1019,29
CUST006496,47,0.4825,29
CUST006497,47,0.215,29
CUST006498,47,0.1305,29
CUST006499,47,0.2239,29
CUST006500,47,0.0944,29
CUST006501,47,0.2643,29
CUST006502,47,0.1688,29
CUST006503,47,0.3264,29
CUST006504,47,0.1481,29
CUST006505,47,0.1025,29
CUST006506,47,0.3894,29
CUST006507,47,0.3595,29
CUST006508,47,0.1048,29
CUST006509,47,0.0848,29
CUST006510,47,0.4037,29
CUST006511,47,0.4564,29
CUST006512,47,0.159,29
CUST006513,47,0.1121,29
CUST006514,47,0.1822,29
CUST006515,47,0.1708,29
CUST006516,47,0.2102,29
CUST006517,47,0.4138,29
CUST006518,47,0.1061,29
CUST006519,47,0.1128,29
CUST006520,47,0.1235,29
CUST006521,47,0.1189,29
CUST006522,47,0.1033,29
CUST006523,47,0.12,29
CUST006524,47,0.1051,29
CUST006525,47,0.2633,29
CUST006526,47,0.3659,29
CUST006527,47,0.2132,29
CUST006528,47,0.1323,29
CUST006529,47,0.2166,29
CUST006530,47,0.1178,29
CUST006531,47,0.1674,29
CUST006532,47,0.1288,29
CUST006533,47,0.1358,29
CUST006534,47,0.1202,29
CUST006535,47,0.0709,29
CUST006536,47,0.0877,29
CUST006537,47,0.1114,29
CUST006538,47,0.1167,29
CUST006539,47,0.1763,29
CUST006540,47,0.1565,29
CUST006541,47,0.3752,29
CUST006542,47,0.1604,29
CUST006543,47,0.123,29
CUST006544,47,0.1048,29
CUST006545,47,0.5586,29
CUST006546,47,0.1399,29
CUST006547,47,0.1479,29
CUST006548,47,0.1134,29
CUST006549,47,0.1045,29
CUST006550,47,0.141,29
CUST006551,47,0.0838,29
CUST006552,47,0.2417,29
CUST006553,47,0.1338,29
CUST006554,47,0.1201,29
CUST006555,47,0.0785,29
CUST006556,47,0.1235,29
CUST006557,47,0.1691,29
CUST006558,47,0.2873,29
CUST006559,47,0.2183,29
CUST006560,47,0.0998,29
CUST006561,47,0.0958,29
CUST006562,47,0.0952,29
CUST006563,47,0.2511,29
CUST006564,47,0.3038,29
CUST006565,47,0.1268,29
CUST006566,47,0.093,29
CUST006567,47,0.1588,29
CUST006568,47,0.0994,29
CUST006569,47,0.1083,29
CUST006570,47,0.1925,29
CUST006571,47,0.2854,29
CUST006572,47,0.2018,29
CUST006573,47,0.0902,29
CUST006574,47,0.4453,29
CUST006575,47,0.1201,29
CUST006576,47,0.1691,29
CUST006577,47,0.1921,29
CUST006578,47,0.4468,29
CUST006579,47,0.2272,29
CUST006580,47,0.0909,29
CUST006581,47,0.0881,29
CUST006582,47,0.123,29
CUST006583,47,0.1001,29
CUST006584,47,0.1238,29
CUST006585,47,0.2636,29
CUST006586,47,0.0972,29
CUST006587,47,0.2141,29
CUST006588,47,0.4199,29
CUST006589,47,0.2411,29
CUST006590,47,0.1069,29
CUST006591,47,0.159,29
CUST006592,47,0.0847,29
CUST006593,47,0.1863,29
CUST006594,47,0.1189,29
CUST006595,47,0.1092,29
CUST006596,47,0.1093,29
CUST006597,47,0.4008,29
CUST006598,47,0.1787,29
CUST006599,47,0.0749,29
CUST006600,47,0.1017,29
CUST006601,47,0.0451,29
CUST006602,47,0.1209,29
CUST006603,47,0.3985,29
CUST006604,47,0.1068,29
CUST006605,47,0.3969,29
CUST006606,47,0.3083,29
CUST006607,47,0.1206,29
CUST006608,47,0.3258,29
CUST006609,47,0.407,29
CUST006610,47,0.1116,29
CUST006611,47,0.2311,29
CUST006612,47,0.0986,29
CUST006613,47,0.3554,29
CUST006614,47,0.1168,29
CUST006615,47,0.4116,29
CUST006616,47,0.1592,29
CUST006617,47,0.1186,29
CUST006618,47,0.1702,29
CUST006619,47,0.2546,29
CUST006620,47,0.3991,29
CUST006621,47,0.1099,29
CUST006622,47,0.1724,29
CUST006623,47,0.1204,29
CUST006624,47,0.2455,29
CUST006625,47,0.0965,29
CUST006626,47,0.1317,29
CUST006627,47,0.4427,29
CUST006628,47,0.0929,29
CUST006629,47,0.1284,29
CUST006630,47,0.1041,29
CUST006631,47,0.1144,29
CUST006632,47,0.3091,29
CUST006633,47,0.1889,29
CUST006634,47,0.1709,29
CUST006635,47,0.1507,29
CUST006636,47,0.3197,29
CUST006637,47,0.1744,29
CUST006638,47,0.3747,29
CUST006639,47,0.1538,29
CUST006640,47,0.3585,29
CUST006641,47,0.0744,29
CUST006642,47,0.1066,29
CUST006643,47,0.0895,29
CUST006644,47,0.1037,29
CUST006645,47,0.1447,29
CUST006646,47,0.1116,29
CUST006647,47,0.2425,29
CUST006648,47,0.3288,29
CUST006649,47,0.3936,29
CUST006650,47,0.1248,29
CUST006651,47,0.062,29
CUST006652,47,0.1101,29
CUST006653,47,0.1376,29
CUST006654,47,0.1462,29
CUST006655,47,0.5902,29
CUST006656,47,0.1835,29
CUST006657,47,0.2808,29
CUST006658,47,0.2969,29
CUST006659,47,0.0716,29
CUST006660,47,0.0963,29
CUST006661,47,0.1148,29
CUST006662,47,0.0992,29
CUST006663,47,0.196,29
CUST006664,47,0.0856,29
CUST006665,47,0.27,29
CUST006666,47,0.3,29
CUST006667,47,0.3734,29
CUST006668,47,0.2401,29
CUST006669,47,0.0949,29
CUST006670,47,0.0883,29
CUST006671,47,0.1573,29
CUST006672,47,0.1233,29
CUST006673,47,0.4147,29
CUST006674,47,0.1104,29
CUST006675,47,0.1094,29
CUST006676,47,0.1265,29
CUST006677,47,0.1124,29
CUST006678,47,0.4049,29
CUST006679,47,0.1704,29
CUST006680,47,0.3291,29
CUST006681,47,0.0938,29
CUST006682,47,0.1469,29
CUST006683,47,0.3878,29
CUST006684,47,0.1089,29
CUST006685,47,0.2572,29
CUST006686,47,0.1531,29
CUST006687,47,0.1671,29
CUST006688,47,0.0758,29
CUST006689,47,0.1146,29
CUST006690,47,0.3568,29
CUST006691,47,0.1017,29
CUST006692,47,0.2087,29
CUST006693,47,0.0965,29
CUST006694,47,0.1322,29
CUST006695,47,0.0931,29
CUST006696,47,0.3004,29
CUST006697,47,0.0958,29
CUST006698,47,0.1116,29
CUST006699,47,0.2332,29
CUST006700,47,0.1282,29
CUST006701,47,0.1004,29
CUST006702,47,0.2605,29
CUST006703,47,0.3525,29
CUST006704,47,0.1257,29
CUST006705,47,0.2971,29
CUST006706,47,0.1484,29
CUST006707,47,0.4642,29
CUST006708,47,0.1631,29
CUST006709,47,0.1646,29
CUST006710,47,0.1178,29
CUST006711,47,0.3946,29
CUST006712,47,0.0879,29
CUST006713,47,0.4065,29
CUST006714,47,0.1424,29
CUST006715,47,0.1646,29
CUST006716,47,0.1723,29
CUST006717,47,0.0791,29
CUST006718,47,0.2332,29
CUST006719,47,0.1211,29
CUST006720,47,0.2652,29
CUST006721,47,0.1095,29
CUST006722,47,0.1041,29
CUST006723,47,0.2751,29
CUST006724,47,0.5697,29
CUST006725,47,0.1215,29
CUST006726,47,0.099,29
CUST006727,47,0.1228,29
CUST006728,47,0.1033,29
CUST006729,47,0.1113,29
CUST006730,47,0.122,29
CUST006731,47,0.1106,29
CUST006732,47,0.3718,29
CUST006733,47,0.1352,29
CUST006734,47,0.2521,29
CUST006735,47,0.3547,29
CUST006736,47,0.0967,29
CUST006737,47,0.3846,29
CUST006738,47,0.2196,29
CUST006739,47,0.1043,29
CUST006740,47,0.1741,29
CUST006741,47,0.1127,29
CUST006742,47,0.1166,29
CUST006743,47,0.0885,29
CUST006744,47,0.1204,29
CUST006745,47,0.099,29
CUST006746,47,0.419,29
CUST006747,47,0.1881,29
CUST006748,47,0.2051,29
CUST006749,47,0.1041,29
CUST006750,47,0.1497,29
CUST006751,47,0.1061,29
CUST006752,47,0.2831,29
CUST006753,47,0.0763,29
CUST006754,47,0.1068,29
CUST006755,47,0.0609,29
CUST006756,47,0.3032,29
CUST006757,47,0.1647,29
CUST006758,47,0.2433,29
CUST006759,47,0.4098,29
CUST006760,47,0.1027,29
CUST006761,47,0.2787,29
CUST006762,47,0.2378,29
CUST006763,47,0.2048,29
CUST006764,47,0.3439,29
CUST006765,47,0.179,29
CUST006766,47,0.4114,29
CUST006767,47,0.132,29
CUST006768,47,0.1033,29
CUST006769,47,0.4523,29
CUST006770,47,0.1363,29
CUST006771,47,0.1645,29
CUST006772,47,0.2213,29
CUST006773,47,0.1293,29
CUST006774,47,0.1025,29
CUST006775,47,0.1098,29
CUST006776,47,0.0899,29
CUST006777,47,0.1061,29
CUST006778,47,0.4248,29
CUST006779,47,0.2128,29
CUST006780,47,0.1064,29
CUST006781,47,0.161,29
CUST006782,47,0.1201,29
CUST006783,47,0.2316,29
CUST006784,47,0.0971,29
CUST006785,47,0.4104,29
CUST006786,47,0.4033,29
CUST006787,47,0.17,29
CUST006788,47,0.2185,29
CUST006789,47,0.3,29
CUST006790,47,0.2618,29
CUST006791,47,0.0826,29
CUST006792,47,0.1756,29
CUST006793,47,0.0784,29
CUST006794,47,0.0953,29
CUST006795,47,0.1427,29
CUST006796,47,0.1122,29
CUST006797,47,0.149,29
CUST006798,47,0.1177,29
CUST006799,47,0.2123,29
CUST006800,47,0.2424,29
CUST006801,47,0.3681,29
CUST006802,47,0.5064,29
CUST006803,47,0.0999,29
CUST006804,47,0.3098,29
CUST006805,47,0.304,29
CUST006806,47,0.1196,29
CUST006807,47,0.1017,29
CUST006808,47,0.386,29
CUST006809,47,0.2368,29
CUST006810,47,0.1141,29
CUST006811,47,0.097,29
CUST006812,47,0.1085,29
CUST006813,47,0.0989,29
CUST006814,47,0.1061,29
CUST006815,47,0.1497,29
CUST006816,47,0.1019,29
CUST006817,47,0.1121,29
CUST006818,47,0.0593,29
CUST006819,47,0.2505,29
CUST006820,47,0.3606,29
CUST006821,47,0.3082,29
CUST006822,47,0.2237,29
CUST006823,47,0.2952,29
CUST006824,47,0.2845,29
CUST006825,47,0.1213,29
CUST006826,47,0.1709,29
CUST006827,47,0.1744,29
CUST006828,47,0.22,29
CUST006829,47,0.2623,29
CUST006830,47,0.393,29
CUST006831,47,0.1067,29
CUST006832,47,0.4076,29
CUST006833,47,0.2319,29
CUST006834,47,0.1052,29
CUST006835,47,0.1323,29
CUST006836,47,0.3173,29
CUST006837,47,0.2035,29
CUST006838,47,0.1061,29
CUST006839,47,0.0798,29
CUST006840,47,0.1747,29
CUST006841,47,0.2471,29
CUST006842,47,0.102,29
CUST006843,47,0.1706,29
CUST006844,47,0.3592,29
CUST006845,47,0.2606,29
CUST006846,47,0.2103,29
CUST006847,47,0.1066,29
CUST006848,47,0.2469,29
CUST006849,47,0.1649,29
CUST006850,47,0.1002,29
CUST006851,47,0.1094,29
CUST006852,47,0.1061,29
CUST006853,47,0.1361,29
CUST006854,47,0.2983,29
CUST006855,47,0.11,29
CUST006856,47,0.4522,29
CUST006857,47,0.0339,29
CUST006858,47,0.2219,29
CUST006859,47,0.4103,29
CUST006860,47,0.1763,29
CUST006861,47,0.1224,29
CUST006862,47,0.0976,29
CUST006863,47,0.0855,29
CUST006864,47,0.1195,29
CUST006865,47,0.5294,29
CUST006866,47,0.1099,29
CUST006867,47,0.3777,29
CUST006868,47,0.0771,29
CUST006869,47,0.119,29
CUST006870,47,0.2511,29
CUST006871,47,0.116,29
CUST006872,47,0.0708,29
CUST006873,47,0.1806,29
CUST006874,47,0.2957,29
CUST006875,47,0.1048,29
CUST006876,47,0.2574,29
CUST006877,47,0.2366,29
CUST006878,47,0.1462,29
CUST006879,47,0.3531,29
CUST006880,47,0.1201,29
CUST006881,47,0.1675,29
CUST006882,47,0.0896,29
CUST006883,47,0.3047,29
CUST006884,47,0.0942,29
CUST006885,47,0.1262,29
CUST006886,47,0.2614,29
CUST006887,47,0.1128,29
CUST006888,47,0.2808,29
CUST006889,47,0.1114,29
CUST006890,47,0.1056,29
CUST006891,47,0.1449,29
CUST006892,47,0.1426,29
CUST006893,47,0.3044,29
CUST006894,47,0.1701,29
CUST006895,47,0.1636,29
CUST006896,47,0.099,29
CUST006897,47,0.118,29
CUST006898,47,0.1256,29
CUST006899,47,0.1102,29
CUST006900,47,0.0892,29
CUST006901,47,0.3539,29
CUST006902,47,0.1025,29
CUST006903,47,0.0948,29
CUST006904,47,0.3715,29
CUST006905,47,0.1737,29
CUST006906,47,0.2101,29
CUST006907,47,0.0647,29
CUST006908,47,0.2805,29
CUST006909,47,0.0788,29
CUST006910,47,0.1333,29
CUST006911,47,0.107,29
CUST006912,47,0.099,29
CUST006913,47,0.1699,29
CUST006914,47,0.1028,29
CUST006915,47,0.0977,29
CUST006916,47,0.0927,29
CUST006917,47,0.1374,29
CUST006918,47,0.1461,29
CUST006919,47,0.2907,29
CUST006920,47,0.1114,29
CUST006921,47,0.1178,29
CUST006922,47,0.1024,29
CUST006923,47,0.3935,29
CUST006924,47,0.1178,29
CUST006925,47,0.1101,29
CUST006926,47,0.1357,29
CUST006927,47,0.1435,29
CUST006928,47,0.4644,29
CUST006929,47,0.1485,29
CUST006930,47,0.1067,29
CUST006931,47,0.0741,29
CUST006932,47,0.1842,29
CUST006933,47,0.1552,29
CUST006934,47,0.0997,29
CUST006935,47,0.4245,29
CUST006936,47,0.3245,29
CUST006937,47,0.2316,29
CUST006938,47,0.3871,29
CUST006939,47,0.1347,29
CUST006940,47,0.118,29
CUST006941,47,0.1142,29
CUST006942,47,0.0994,29
CUST006943,47,0.1573,29
CUST006944,47,0.0651,29
CUST006945,47,0.2225,29
CUST006946,47,0.3181,29
CUST006947,47,0.1083,29
CUST006948,47,0.6531,29
CUST006949,47,0.3721,29
CUST006950,47,0.3091,29
CUST006951,47,0.2415,29
CUST006952,47,0.2554,29
CUST006953,47,0.1705,29
CUST006954,47,0.0763,29
CUST006955,47,0.1068,29
CUST006956,47,0.0792,29
CUST006957,47,0.1197,29
CUST006958,47,0.3241,29
CUST006959,47,0.0937,29
CUST006960,47,0.141,29
CUST006961,47,0.1709,29
CUST006962,47,0.1068,29
CUST006963,47,0.1235,29
CUST006964,47,0.1017,29
CUST006965,47,0.1133,29
CUST006966,47,0.1332,29
CUST006967,47,0.1695,29
CUST006968,47,0.0694,29
CUST006969,47,0.1061,29
CUST006970,47,0.4208,29
CUST006971,47,0.1836,29
CUST006972,47,0.1067,29
CUST006973,47,0.2445,29
CUST006974,47,0.109,29
CUST006975,47,0.3107,29
CUST006976,47,0.0777,29
CUST006977,47,0.1015,29
CUST006978,47,0.3829,29
CUST006979,47,0.1193,29
CUST006980,47,0.4419,29
CUST006981,47,0.2446,29
CUST006982,47,0.1162,29
CUST006983,47,0.4799,29
CUST006984,47,0.1007,29
CUST006985,47,0.0576,29
CUST006986,47,0.0986,29
CUST006987,47,0.2186,29
CUST006988,47,0.0226,29
CUST006989,47,0.1272,29
CUST006990,47,0.1892,29
CUST006991,47,0.2097,29
CUST006992,47,0.1198,29
CUST006993,47,0.125,29
CUST006994,47,0.1062,29
CUST006995,47,0.1029,29
CUST006996,47,0.1117,29
CUST006997,47,0.5598,29
CUST006998,47,0.4153,29
CUST006999,47,0.1069,29
CUST007000,47,0.1826,29
CUST007001,47,0.1644,29
CUST007002,47,0.1717,29
