
customer_id,age,monthly_income,emi,credit_card_due,emi_to_income_ratio,credit_utilization,missed_payments,salary_delay,job_loss,avg_balance,balance_drop_ratio,atm_withdrawals,spending_change,bill_delay_count,account_tenure,label,total_obligations,debt_stress_ratio,liquidity_buffer,spending_instability,payment_discipline,financial_health_score,shock_flag,credit_dependency,early_risk_flag,stability_score
CUST005567,37,155562,51139,44114,0.33,0.38,0,0,0,53471,0.44,7,0.03,2,35,1,95253,0.612315346935627,104423,0.03,0.3333333333333333,0.4873333333333333,1,16763.32,0,0.3176961798971049
CUST005568,52,213510,52096,21414,0.24,0.36,0,0,0,263020,0.17,4,0.14,1,25,0,73510,0.3442930073532855,161414,0.14,0.5,0.641,0,7709.04,0,0.7201068290002233
CUST005569,22,87341,37686,17571,0.43,0.84,4,0,0,35960,0.51,9,-0.0,4,89,1,55257,0.6326582017609141,49655,0.0,0.1111111111111111,0.2394444444444444,1,14759.64,1,0.576690767328433
CUST005570,42,83689,21085,10327,0.25,0.23,0,0,0,75320,0.05,3,0.05,0,113,1,31412,0.3753420401725436,62604,0.05,1.0,0.916,0,2375.21,0,0.9208273589038912
CUST005571,49,163742,37428,20633,0.23,0.29,0,0,0,184717,0.17,7,-0.04,3,60,0,58061,0.354588315765045,126314,0.04,0.25,0.5619999999999999,0,5983.57,0,0.8140454859139017
CUST005572,48,129912,31941,9220,0.25,0.44,1,0,0,371235,0.12,3,-0.04,1,52,0,41161,0.3168375515733727,97971,0.04,0.3333333333333333,0.5653333333333334,0,4056.8,0,1.6454497753624864
CUST005573,33,45892,13966,4870,0.3,0.26,0,0,0,118637,0.0,5,0.02,0,60,0,18836,0.4104419070862024,31926,0.02,1.0,0.922,0,1266.2,0,1.5425391671932538
CUST005574,24,57226,10758,13244,0.19,0.31,0,0,0,122103,0.07,1,0.15,0,83,0,24002,0.4194247370076538,46468,0.15,1.0,0.886,0,4105.64,0,1.4126636756542656
CUST005575,43,37988,22225,12198,0.59,0.79,1,1,0,17650,0.5,9,-0.04,3,105,1,34423,0.906154575128988,15763,0.04,0.2,0.293,1,9636.42,1,0.6698040880254811
CUST005576,55,31445,8974,13405,0.29,0.56,0,1,0,21548,0.17,6,-0.25,3,9,0,22379,0.7116870726665606,22471,0.25,0.25,0.481,0,7506.800000000001,0,0.3801190930484004
CUST005577,44,103075,42527,33095,0.41,0.86,2,0,0,56501,0.35,6,-0.19,3,42,0,75622,0.733659956342469,60548,0.19,0.1666666666666666,0.3036666666666667,0,28461.7,1,0.4490744693236059
CUST005578,23,51636,16154,4962,0.31,0.39,0,0,0,147786,0.0,6,0.11,1,5,0,21116,0.4089394995739406,35482,0.11,0.5,0.683,0,1935.18,0,1.451842106112542
CUST005579,51,107445,47256,28473,0.44,0.62,2,1,0,53450,0.49,11,-0.17,1,110,1,75729,0.7048164177020801,60189,0.17,0.25,0.367,1,17653.26,0,0.7070629277342417
CUST005580,29,126051,41792,10247,0.33,0.28,0,0,0,262792,0.14,3,0.11,0,9,0,52039,0.4128408342654957,84259,0.11,1.0,0.874,0,2869.1600000000003,0,1.079895201980135
CUST005581,50,96083,14131,12229,0.15,0.41,0,0,0,227053,0.06,1,0.23,1,85,0,26360,0.2743461382346513,81952,0.23,0.5,0.659,0,5013.889999999999,0,1.5357005328670748
CUST005582,22,123937,36233,26986,0.29,0.31,0,0,0,296251,0.0,1,-0.02,0,78,1,63219,0.5100898036905848,87704,0.02,1.0,0.907,0,8365.66,0,1.520158062902419
CUST005583,57,77353,22329,12209,0.29,0.35,1,0,0,130936,0.11,4,0.0,0,89,0,34538,0.4464985197729887,55024,0.0,0.5,0.662,0,4273.15,0,1.2171761210366197
CUST005584,34,129332,55193,24497,0.43,0.55,3,0,0,133163,0.42,4,0.05,3,98,1,79690,0.6161661460427427,74139,0.05,0.1428571428571428,0.3661428571428571,1,13473.35,0,0.92314007252596
CUST005585,26,88117,15833,8993,0.18,0.32,1,1,0,159379,0.05,4,0.06,2,64,0,24826,0.2817390514883621,72284,0.06,0.25,0.589,0,2877.76,0,1.1710165157326915
CUST005586,33,43967,27168,13792,0.62,0.8,1,1,0,22906,0.3,6,-0.27,3,16,1,40960,0.9316077967566584,16799,0.27,0.2,0.35,0,11033.6,1,0.3271515647743813
CUST005587,43,85415,17812,13176,0.21,0.33,0,0,0,246777,0.07,1,0.06,0,45,0,30988,0.3627934203594216,67603,0.06,1.0,0.88,0,4348.08,0,1.6320595672941838
CUST005588,46,52022,9000,8366,0.17,0.29,0,0,0,151193,0.05,5,-0.07,0,23,1,17366,0.3338203067932798,43022,0.07,1.0,0.898,0,2426.14,0,1.5489694462064858
CUST005589,32,152045,48687,46188,0.32,0.55,1,1,0,122586,0.33,10,-0.06,4,74,1,94875,0.6239928968397513,103358,0.06,0.1666666666666666,0.4026666666666666,0,25403.4,0,0.711454757112979
CUST005590,43,122918,62165,40735,0.51,0.78,1,1,0,100351,0.16,5,0.11,2,17,1,102900,0.837143461494655,60753,0.11,0.25,0.418,0,31773.3,1,0.4790330420846248
CUST005591,43,104412,49579,27326,0.47,0.77,1,1,0,30504,0.4,10,-0.02,2,106,1,76905,0.7365532697391104,54833,0.02,0.25,0.349,0,21041.02,1,0.5877404314277597
CUST005592,36,69296,34224,14414,0.49,0.74,2,0,0,74741,0.25,9,-0.01,1,19,1,48638,0.7018875548372201,35072,0.01,0.25,0.403,0,10666.36,0,0.6184468663867122
CUST005593,49,206467,32126,39765,0.16,0.37,0,0,0,502214,0.13,3,0.06,0,30,0,71891,0.3481960797609303,174341,0.06,1.0,0.8500000000000001,0,14713.05,0,1.341202995137261
CUST005594,54,204363,74763,11875,0.37,0.11,0,0,0,183926,0.1,6,0.21,1,78,0,86638,0.4239417115622691,129600,0.21,0.5,0.7370000000000001,0,1306.25,0,0.7749960854162181
CUST005595,39,169172,38092,30798,0.23,0.08,0,0,0,468953,0.17,3,0.14,0,47,1,68890,0.4072186886718842,131080,0.14,1.0,0.925,0,2463.84,0,1.5818494233713418
CUST005596,35,117809,43815,30937,0.37,0.36,0,0,0,69800,0.21,5,-0.02,2,101,1,74752,0.6345185851675169,73994,0.02,0.3333333333333333,0.5623333333333334,0,11137.32,0,0.7170730413377473
CUST005597,35,156888,31982,21857,0.2,0.35,0,0,0,317918,0.16,3,-0.08,1,55,0,53839,0.3431683748916424,124906,0.08,0.5,0.647,0,7649.95,0,1.242360708313946
CUST005598,43,168087,37098,32178,0.22,0.34,1,0,0,308122,0.0,11,-0.02,1,5,0,69276,0.4121437112923664,130989,0.02,0.3333333333333333,0.6313333333333333,0,10940.52,0,0.937382997794806
CUST005599,24,165354,44352,27389,0.27,0.27,0,0,0,316680,0.1,12,-0.09,1,71,0,71741,0.4338631058214497,121002,0.09,0.5,0.6890000000000001,0,7395.030000000001,0,1.253409457429974
CUST005600,32,204156,76460,45870,0.37,0.52,0,1,0,596408,0.0,3,0.13,0,50,1,122330,0.5991986520112071,127696,0.13,1.0,0.844,0,23852.4,0,1.6689935115295254
CUST005601,28,177557,24965,17835,0.14,0.41,0,0,0,334648,0.17,4,0.01,0,98,0,42800,0.2410493531654623,152592,0.01,1.0,0.8260000000000001,0,7312.349999999999,0,1.3506958289685622
CUST005602,33,35112,9615,11993,0.27,0.66,1,1,0,34297,0.22,4,-0.05,2,49,1,21608,0.6154021417179312,25497,0.05,0.25,0.4359999999999999,0,7915.38,0,0.6925470386086825
CUST005603,52,85886,20331,7930,0.24,0.18,0,0,0,152979,0.0,6,0.04,1,16,1,28261,0.3290524648953263,65555,0.04,0.5,0.746,0,1427.4,0,0.9572496419714276
CUST005604,43,190128,47269,24952,0.25,0.15,0,0,0,543715,0.06,5,0.21,0,83,1,72221,0.3798546242531347,142859,0.21,1.0,0.937,0,3742.8,0,1.7756914822743153
CUST005605,56,191858,32978,5755,0.17,0.4,0,1,0,467144,0.13,4,-0.0,1,87,0,38733,0.2018836848085563,158880,0.0,0.5,0.641,0,2302.0,0,1.5799148723802376
CUST005606,32,48498,12935,14264,0.27,0.69,1,0,0,62649,0.36,6,0.12,0,91,0,27199,0.5608272506082725,35563,0.12,0.5,0.485,0,9842.16,0,1.0250459631470066
CUST005607,52,100610,38119,44748,0.38,0.73,3,0,0,40131,0.48,15,-0.08,3,86,1,82867,0.8236457608587615,62491,0.08,0.1428571428571428,0.2941428571428571,1,32666.04,0,0.5577697766645794
CUST005608,37,112704,17880,19907,0.16,0.08,1,0,0,277894,0.25,4,-0.17,1,69,0,37787,0.3352764764338444,94824,0.17,0.3333333333333333,0.6343333333333333,0,1592.56,0,1.5203379397542256
CUST005609,51,110016,34719,30504,0.32,0.54,1,0,0,104275,0.17,7,-0.05,1,26,0,65223,0.5928501308900523,75297,0.05,0.3333333333333333,0.5203333333333333,0,16472.16,0,0.5822373663464131
CUST005610,37,83049,24611,7946,0.3,0.38,0,0,0,230345,0.01,2,0.11,1,17,0,32557,0.3920215776228491,58438,0.11,0.5,0.683,0,3019.48,0,1.4576184025687338
CUST005611,34,85046,13803,3565,0.16,0.34,0,0,0,220562,0.16,2,0.19,0,89,1,17368,0.2042188933047997,71243,0.19,1.0,0.85,0,1212.1,0,1.667539860312533
CUST005612,31,178263,30976,20763,0.17,0.26,2,0,0,390641,0.0,0,0.1,0,118,0,51739,0.2902397020133174,147287,0.1,0.3333333333333333,0.6553333333333333,0,5398.38,0,1.5873477912908196
CUST005613,27,204233,49717,23153,0.24,0.16,1,0,0,514469,0.1,2,-0.09,0,97,0,72870,0.3567983626544192,154516,0.09,0.5,0.722,0,3704.48,0,1.6636753674706464
CUST005614,30,191856,26653,27745,0.14,0.28,0,0,0,362007,0.21,4,0.11,2,45,0,54398,0.2835355683429238,165203,0.11,0.3333333333333333,0.5863333333333333,0,7768.6,0,1.1309292207216832
CUST005615,57,112025,50696,34400,0.45,0.87,2,0,0,9616,0.44,8,0.12,4,20,1,85096,0.7596161571077884,61329,0.12,0.1428571428571428,0.2641428571428572,1,29928.0,1,0.1262519415135772
CUST005616,32,117730,44918,33447,0.38,0.71,2,0,0,153181,0.32,11,0.22,3,23,1,78365,0.6656332285738554,72812,0.22,0.1666666666666666,0.3576666666666666,0,23747.37,0,0.7463884122845017
CUST005617,45,206987,27703,49568,0.13,0.6,0,0,0,282233,0.05,1,0.11,2,24,1,77271,0.3733132998690739,179284,0.11,0.3333333333333333,0.5383333333333333,0,29740.8,0,0.7817617446422015
CUST005618,42,66705,24119,17994,0.36,0.79,3,1,1,31661,0.39,12,-0.04,2,28,1,42113,0.6313319841091373,42586,0.04,0.1666666666666666,0.3126666666666666,1,14215.26,1,0.3539841493518824
CUST005619,45,150511,51385,29516,0.34,0.6,3,0,0,134284,0.41,3,-0.21,0,32,1,80901,0.5375088863936855,99126,0.21,0.25,0.397,1,17709.6,0,0.5794240104886432
CUST005620,36,102902,43399,26040,0.42,0.71,3,0,0,58475,0.53,13,-0.47,5,9,1,69439,0.6748070980155877,59503,0.47,0.1111111111111111,0.2724444444444444,1,18488.4,0,0.3216267990243238
CUST005621,24,149023,49940,8528,0.34,0.37,0,0,0,198863,0.08,5,-0.03,0,35,0,58468,0.3923421216859142,99083,0.03,1.0,0.865,0,3155.36,0,0.8130513653281798
CUST005622,52,52404,19305,12065,0.37,0.57,2,0,0,13931,0.34,8,0.24,2,36,1,31370,0.5986184260743455,33099,0.24,0.2,0.407,0,6877.049999999999,0,0.282916706421143
CUST005623,21,107642,41336,22366,0.38,0.74,0,0,0,170813,0.28,10,0.12,3,63,1,63702,0.5917950242470411,66306,0.12,0.25,0.394,0,16550.84,0,1.0559236318199976
CUST005624,56,76988,21103,14337,0.27,0.35,0,0,0,271631,0.12,4,0.14,1,40,1,35440,0.4603314802306853,55885,0.14,0.5,0.659,0,5017.95,0,1.9307563418150648
CUST005625,41,28552,9976,7441,0.35,0.56,1,0,0,34817,0.39,4,-0.15,4,20,1,17417,0.6100098066685345,18576,0.15,0.1666666666666666,0.3816666666666666,0,4166.96,0,0.6930240838674279
CUST005626,25,119550,55405,60338,0.46,0.76,4,1,1,55800,0.58,12,-0.19,2,29,1,115743,0.968155583437892,64145,0.19,0.1428571428571428,0.2551428571428571,1,45856.88,1,0.3542065380744061
CUST005627,46,60029,20140,6663,0.34,0.19,0,0,1,103636,0.1,3,0.14,0,85,0,26803,0.4465008579186726,39889,0.14,1.0,0.913,1,1265.97,0,1.2173683991337665
CUST005628,39,149673,43187,24783,0.29,0.08,0,0,0,413491,0.07,5,0.06,0,85,1,67970,0.4541233221756763,106486,0.06,1.0,0.955,0,1982.64,0,1.7354720370048684
CUST005629,51,140780,14083,16736,0.1,0.23,1,0,0,350272,0.0,7,-0.01,1,85,0,30819,0.218916039210115,126697,0.01,0.3333333333333333,0.6643333333333332,0,3849.28,0,1.5981981766005358
CUST005630,41,117574,33011,16151,0.28,0.2,0,0,0,190475,0.06,2,-0.1,1,94,0,49162,0.4181366628676408,84563,0.1,0.5,0.722,0,3230.2000000000003,0,1.201681550783188
CUST005631,23,108472,49626,24726,0.46,0.42,1,1,0,149679,0.4,6,-0.33,2,47,1,74352,0.6854487794085109,58846,0.33,0.25,0.4539999999999999,0,10384.92,0,0.885769999600515
CUST005632,25,90686,30416,11661,0.34,0.32,1,0,0,252274,0.09,3,0.05,0,103,1,42077,0.4639856207132302,60270,0.05,0.5,0.677,0,3731.52,0,1.820071647534928
CUST005633,25,29334,14742,12292,0.5,0.68,2,0,0,13732,0.52,17,-0.09,4,48,1,27034,0.9215926910752028,14592,0.09,0.1428571428571428,0.2971428571428571,1,8358.560000000001,0,0.4340548832452702
CUST005634,38,65314,8672,10316,0.13,0.34,0,0,0,228053,0.14,6,-0.01,0,10,0,18988,0.2907186820589766,56642,0.01,1.0,0.856,0,3507.44,0,1.787460129117865
CUST005635,42,157267,49140,23273,0.31,0.47,0,0,0,361942,0.08,4,-0.07,0,43,1,72413,0.460446247464503,108127,0.07,1.0,0.8350000000000001,0,10938.31,0,1.329883913659062
CUST005636,57,68940,16207,6797,0.24,0.32,2,0,0,106464,0.02,5,-0.1,0,120,1,23004,0.3336814621409921,52733,0.1,0.3333333333333333,0.6313333333333333,0,2175.04,0,1.272138495235056
CUST005637,45,100448,36440,11303,0.36,0.27,0,0,0,221193,0.1,4,0.17,0,76,0,47743,0.4753006530742275,64008,0.17,1.0,0.889,0,3051.8100000000004,0,1.417688080518472
CUST005638,49,155194,62868,50796,0.41,0.73,3,0,0,195919,0.42,9,-0.38,4,71,1,113664,0.7323994484322848,92326,0.38,0.125,0.305,1,37081.08,0,0.9270360138320608
CUST005639,32,170084,42680,26873,0.25,0.23,0,0,0,296124,0.14,3,0.03,0,8,0,69553,0.4089332329907575,127404,0.03,1.0,0.889,0,6180.79,0,0.9038510156686362
CUST005640,29,91485,32672,16717,0.36,0.55,2,0,0,107417,0.27,7,0.05,1,3,1,49389,0.5398589932775865,58813,0.05,0.25,0.4539999999999999,0,9194.35,0,0.5995679666834269
CUST005641,31,48908,8962,9304,0.18,0.42,0,0,0,125159,0.21,4,0.11,0,86,1,18266,0.3734767318230146,39946,0.11,1.0,0.811,0,3907.68,0,1.6378422171788425
CUST005642,52,80639,11817,14640,0.15,0.39,0,0,0,236332,0.13,6,0.06,1,13,0,26457,0.3280918662185791,68822,0.06,0.5,0.644,0,5709.6,0,1.5195188492063492
CUST005643,26,105604,41464,26633,0.39,0.73,1,1,0,114723,0.31,7,0.02,2,20,1,68097,0.6448335290329912,64140,0.02,0.25,0.388,0,19442.09,0,0.6265036377696763
CUST005644,33,108871,17122,9327,0.16,0.44,1,0,0,219009,0.16,5,-0.03,0,74,0,26449,0.2429388909810693,91749,0.03,0.5,0.6200000000000001,0,4103.88,0,1.3141429078795894
CUST005645,48,130783,47690,38036,0.36,0.84,3,1,0,57703,0.42,9,-0.07,2,116,1,85726,0.6554827462284853,83093,0.07,0.1666666666666666,0.2886666666666667,1,31950.24,1,0.7039375356822445
CUST005646,57,163988,37716,41545,0.23,0.35,1,0,0,581444,0.14,6,-0.04,0,83,0,79261,0.4833341464009562,126272,0.04,0.5,0.653,0,14540.749999999998,0,2.118647363542677
CUST005647,57,169404,13552,8691,0.08,0.33,0,0,0,486171,0.1,1,0.11,0,67,0,22243,0.1313015040967155,155852,0.11,1.0,0.871,0,2868.03,0,1.7141036519976782
CUST005648,31,173594,47869,16836,0.28,0.43,0,0,0,292182,0.11,6,0.1,3,55,0,64705,0.3727375370116478,125725,0.1,0.25,0.538,0,7239.48,0,1.0707289236441142
CUST005649,35,96897,49013,17046,0.51,0.73,3,1,0,49303,0.7,7,-0.15,1,11,1,66059,0.6817445328544743,47884,0.15,0.2,0.251,1,12443.58,0,0.300240029033967
CUST005650,32,75389,25410,28478,0.34,0.58,3,1,0,17860,0.47,13,-0.36,7,17,1,53888,0.71479924126862,49979,0.36,0.0909090909090909,0.3213636363636364,1,16517.239999999998,0,0.1892840562408807
CUST005651,22,113897,37277,23664,0.33,0.76,0,1,0,116803,0.22,8,-0.03,1,59,0,60941,0.5350536010606074,76620,0.03,0.5,0.506,0,17984.64,0,0.7585859716588527
CUST005652,54,149558,73798,31566,0.49,0.62,1,0,0,162164,0.38,9,0.05,2,69,0,105364,0.7045026009976063,75760,0.05,0.25,0.4,0,19570.92,0,0.8296405599128103
CUST005653,47,87188,23122,28304,0.27,0.6,2,0,1,116961,0.18,8,-0.45,3,46,1,51426,0.5898288755333303,64066,0.45,0.1666666666666666,0.4326666666666666,1,16982.399999999998,0,0.8623992132035004
CUST005654,34,105941,19190,19514,0.18,0.69,1,0,1,43576,0.31,7,0.24,0,81,1,38704,0.3653354225465117,86751,0.24,0.5,0.5,1,13464.66,0,0.5431597005908894
CUST005655,59,210141,50948,30029,0.24,0.6,0,1,0,357414,0.19,5,0.13,1,12,1,80977,0.3853460295706216,159193,0.13,0.5,0.563,0,18017.4,0,0.9004106746866405
CUST005656,42,74381,25568,25154,0.34,0.58,0,1,0,111117,0.08,11,0.14,2,40,1,50722,0.6819214584369664,48813,0.14,0.3333333333333333,0.5353333333333333,0,14589.32,0,0.9136014089430238
CUST005657,53,196576,50820,15489,0.26,0.49,0,0,0,472793,0.15,1,0.12,0,87,0,66309,0.3373199169786749,145756,0.12,1.0,0.808,0,7589.61,0,1.5650643895267504
CUST005658,32,57686,28933,14746,0.5,0.65,1,0,0,76484,0.41,7,0.1,1,30,1,43679,0.7571854522761156,28753,0.1,0.3333333333333333,0.4153333333333333,1,9584.9,0,0.7879223221869746
CUST005659,31,198640,59343,21173,0.3,0.39,1,0,0,449333,0.07,7,0.01,0,16,0,80516,0.4053362867498993,139297,0.01,0.5,0.6619999999999999,0,8257.470000000001,0,1.1976844323847209
CUST005660,22,136515,42758,28089,0.31,0.15,0,0,0,286085,0.09,4,0.06,1,100,0,70847,0.5189686115078929,93757,0.06,0.5,0.728,0,4213.349999999999,0,1.4644742496606016
CUST005661,45,119131,14860,3573,0.12,0.33,0,0,0,156741,0.01,7,-0.01,0,35,0,18433,0.1547288279289186,104271,0.01,1.0,0.898,0,1179.09,0,0.8036792521460789
CUST005662,50,119473,24268,25746,0.2,0.52,0,0,0,268712,0.08,5,-0.03,0,103,0,50014,0.4186217806533693,95205,0.03,1.0,0.8200000000000001,0,13387.92,0,1.5537293330208526
CUST005663,24,81773,20129,9789,0.25,0.32,0,0,0,184683,0.09,4,-0.01,1,1,0,29918,0.3658664840473016,61644,0.01,0.5,0.677,0,3132.48,0,1.1333947831829188
CUST005664,56,148715,11897,12288,0.08,0.39,0,0,0,208760,0.17,6,-0.17,2,60,0,24185,0.1626265003530242,136818,0.17,0.3333333333333333,0.5653333333333332,0,4792.32,0,0.9518747142203932
CUST005665,55,159100,42606,17087,0.27,0.4,0,0,0,318056,0.08,3,-0.14,1,86,0,59693,0.3751917033312382,116494,0.14,0.5,0.656,0,6834.8,0,1.3578745052932832
CUST005666,40,162394,35834,19078,0.22,0.21,0,0,0,427538,0.06,7,0.14,3,74,1,54912,0.3381405716959986,126560,0.14,0.25,0.6189999999999999,0,4006.38,0,1.6246854377700464
CUST005667,40,48337,21897,11846,0.45,0.61,0,1,0,86481,0.36,7,0.08,1,114,0,33743,0.6980780768355505,26440,0.08,0.5,0.509,0,7226.06,0,1.369544664653068
CUST005668,33,136110,32855,15179,0.24,0.23,0,0,0,369194,0.0,1,-0.04,1,50,0,48034,0.3529057380060245,103255,0.04,0.5,0.7309999999999999,0,3491.17,0,1.564557297597794
CUST005669,23,131671,31094,15373,0.24,0.27,1,0,0,388206,0.0,3,0.05,2,33,1,46467,0.3529023095442428,100577,0.05,0.25,0.619,0,4150.71,0,1.6116402879883347
CUST005670,47,137537,23591,23338,0.17,0.36,0,0,0,324908,0.04,3,0.15,0,32,1,46929,0.3412100016722773,113946,0.15,1.0,0.88,0,8401.68,0,1.314490540795998
CUST005671,35,97213,19160,18134,0.2,0.34,0,1,0,194224,0.07,4,-0.1,3,61,1,37294,0.383631818789668,78053,0.1,0.25,0.577,0,6165.56,0,1.2531174350745091
CUST005672,45,193123,25923,5793,0.13,0.31,0,0,0,273954,0.12,4,0.04,0,35,0,31716,0.164226943450547,167200,0.04,1.0,0.871,0,1795.83,0,0.8551030253446836
CUST005673,32,160704,23243,33534,0.14,0.51,1,0,0,435596,0.16,2,-0.09,1,60,0,56777,0.353301722421346,137461,0.09,0.3333333333333333,0.5323333333333333,0,17102.34,0,1.6052658598052332
CUST005674,57,138872,41365,30528,0.3,0.45,0,1,0,395577,0.14,2,0.08,2,84,1,71893,0.517692551414252,97507,0.08,0.3333333333333333,0.5563333333333333,0,13737.6,0,1.7742401330712232
CUST005675,45,129173,32592,17764,0.25,0.28,0,0,0,292723,0.17,4,-0.12,0,29,0,50356,0.389833788794872,96581,0.12,1.0,0.865,0,4973.92,0,1.253890295260656
CUST005676,44,167146,32834,24703,0.2,0.42,0,0,0,236018,0.11,3,0.04,0,76,0,57537,0.3442319888002106,134312,0.04,1.0,0.8410000000000001,0,10375.26,0,1.0226859191809206
CUST005677,32,116688,52502,41022,0.45,0.71,1,1,0,146257,0.37,8,0.28,1,48,1,93524,0.8014877279583162,64186,0.28,0.3333333333333333,0.4093333333333333,0,29125.62,0,0.8266957468141813
CUST005678,54,166286,35451,19571,0.21,0.09,0,0,0,282627,0.07,7,-0.1,0,21,1,55022,0.3308877476155539,130835,0.1,1.0,0.952,0,1761.39,0,0.9373168828591532
CUST005679,34,123567,33790,27873,0.27,0.44,0,0,0,240407,0.16,4,0.0,0,55,0,61663,0.4990248205427015,89777,0.0,1.0,0.8200000000000001,0,12264.12,0,1.2019387435797833
CUST005680,26,127316,34767,17939,0.27,0.2,0,0,0,269426,0.09,5,0.15,0,110,0,52706,0.4139778189701216,92549,0.15,1.0,0.913,0,3587.8,0,1.5164245544585562
CUST005681,54,112922,35325,31208,0.31,0.77,1,1,0,101199,0.22,11,0.08,1,80,0,66533,0.5891943111174085,77597,0.08,0.3333333333333333,0.4363333333333333,0,24030.16,0,0.7814218538296007
CUST005682,43,98844,34445,14995,0.35,0.68,1,0,0,49494,0.42,8,-0.21,3,119,1,49440,0.5001821051353648,64399,0.21,0.2,0.35,1,10196.6,0,0.7461950107069992
CUST005683,48,123259,20175,14370,0.16,0.19,1,0,0,110933,0.07,3,0.18,0,32,1,34545,0.2802635101696428,103084,0.18,0.5,0.722,0,2730.3,0,0.5833292768673265
CUST005684,37,56293,26875,15282,0.48,0.7,2,1,0,20252,0.49,16,0.14,5,112,1,42157,0.7488852965732862,29418,0.14,0.125,0.293,1,10697.4,0,0.6465437405999456
CUST005685,40,92475,36528,32689,0.4,0.62,1,1,0,79565,0.42,9,-0.18,0,91,1,69217,0.7484941876182752,55947,0.18,0.5,0.488,1,20267.18,0,0.809359365312802
CUST005686,40,56801,15996,18195,0.28,0.73,0,0,0,86846,0.24,8,-0.11,2,79,1,34191,0.6019436277530326,40805,0.11,0.3333333333333333,0.4423333333333333,0,13282.35,0,1.0936291855920566
CUST005687,59,109117,23018,24156,0.21,0.24,0,0,0,205736,0.21,5,0.01,1,76,0,47174,0.4323249356195643,86099,0.01,0.5,0.665,0,5797.44,0,1.2593892238982876
CUST005688,36,92758,34232,8624,0.37,0.67,1,1,0,60415,0.41,5,0.28,0,107,1,42856,0.4620194484572759,58526,0.28,0.5,0.476,1,5778.08,0,0.7714890648526469
CUST005689,49,104353,25199,16339,0.24,0.17,1,1,0,173415,0.12,2,-0.14,0,37,1,41538,0.3980527632171571,79154,0.14,0.5,0.7130000000000001,0,2777.63,0,0.9850643802186148
CUST005690,38,152457,38783,27699,0.25,0.5,0,0,0,245067,0.05,4,-0.09,2,113,1,66482,0.436070498566809,113674,0.09,0.3333333333333333,0.5683333333333332,0,13849.5,0,1.2745530463034629
CUST005691,54,217328,66142,30260,0.3,0.43,0,0,0,398826,0.15,6,0.04,0,98,0,96402,0.4435783700213502,151186,0.04,1.0,0.8260000000000001,0,13011.8,0,1.325896106824216
CUST005692,31,83858,45624,27148,0.54,0.59,3,0,0,88195,0.09,8,0.1,2,19,1,72772,0.8678003291278114,38234,0.1,0.1666666666666666,0.4626666666666666,0,16017.32,0,0.6050195864486818
CUST005693,42,155134,35869,24336,0.23,0.26,0,0,0,338981,0.07,3,0.14,0,65,0,60205,0.3880838500908892,119265,0.14,1.0,0.901,0,6327.360000000001,0,1.3633688669008712
CUST005694,51,102285,29760,5928,0.29,0.47,1,0,0,180958,0.12,6,-0.06,0,93,0,35688,0.3489074644376008,72525,0.06,0.5,0.623,0,2786.16,0,1.2720687581878265
CUST005695,55,118995,75961,31471,0.64,0.9,1,1,0,86252,0.43,8,-0.14,1,83,1,107432,0.90282784990966,43034,0.14,0.3333333333333333,0.3343333333333333,1,28323.9,1,0.7082488767129427
CUST005696,58,53338,21074,24573,0.4,0.88,3,1,0,6965,0.56,12,-0.6,3,110,1,45647,0.8558063669428925,32264,0.6,0.1428571428571428,0.2251428571428571,1,21624.24,1,0.5236232712774267
CUST005697,31,47090,3767,9671,0.08,0.24,1,0,0,120291,0.12,1,0.11,1,14,0,13438,0.2853684434062433,43323,0.11,0.3333333333333333,0.6253333333333333,0,2321.04,0,1.3355519101314477
CUST005698,57,34919,9777,4339,0.28,0.69,3,1,0,6907,0.62,15,0.14,2,58,1,14116,0.4042498353331997,25142,0.14,0.1666666666666666,0.2736666666666666,1,2993.91,0,0.3405641466208476
CUST005699,32,170498,26985,34309,0.16,0.39,1,0,0,167896,0.02,4,0.09,0,15,1,61294,0.3594998181796854,143513,0.09,0.5,0.677,0,13380.51,0,0.5548665241438366
CUST005700,51,103999,42138,16042,0.41,0.88,0,0,0,127793,0.16,6,-0.01,1,42,0,58180,0.5594284560428465,61861,0.01,0.5,0.488,0,14116.96,1,0.7893894230769232
CUST005701,54,43259,22745,16168,0.53,0.7,3,1,0,16559,0.39,23,-0.15,4,45,1,38913,0.8995353568043644,20514,0.15,0.125,0.323,0,11317.6,0,0.3788892741562644
CUST005702,47,133258,43749,21913,0.33,0.26,0,0,0,358250,0.11,4,0.04,0,48,0,65662,0.4927434000210118,89509,0.04,1.0,0.889,0,5697.38,0,1.5441868841879347
CUST005703,58,77941,21753,11665,0.28,0.45,0,0,0,194005,0.25,5,0.03,0,17,0,33418,0.4287602160608665,56188,0.03,1.0,0.79,0,5249.25,0,1.315380560758855
CUST005704,21,124107,15676,24487,0.13,0.35,0,0,0,412230,0.25,5,-0.08,1,6,0,40163,0.32361591207587,108431,0.08,0.5,0.62,0,8570.449999999999,0,1.6857712637380344
CUST005705,48,124793,25500,10475,0.2,0.17,0,0,0,302690,0.12,3,-0.03,1,109,0,35975,0.2882773873534573,99293,0.03,0.5,0.7130000000000001,0,1780.7500000000002,0,1.6669252928826706
